module,type,name,res_id,src,value,comments
base,model,"ir.ui.menu,name",base.menu_ir_filters,User-defined Filters,Brukerdefinerte filter,
base,model,"ir.model.fields,field_description",base.field_ir_mail_server_smtp_user,Username,Brukernavn,
base,model,"ir.actions.act_window,name",base.action_res_users,Users,Brukere,
base,model,"ir.model,name",base.model_res_users,Users,Brukere,
base,model,"ir.model.fields,field_description",base.field_change_password_wizard_user_ids,Users,Brukere,
base,model,"ir.model.fields,field_description",base.field_res_groups_users,Users,Brukere,
base,model,"ir.model.fields,field_description",base.field_res_partner_user_ids,Users,Brukere,
base,model,"ir.model.fields,field_description",base.field_res_users_user_ids,Users,Brukere,
base,model,"ir.ui.menu,name",base.menu_action_res_users,Users,Brukere,
base,model,"ir.ui.menu,name",base.menu_users,Users,Brukere,
base,model,"ir.ui.view,arch_db",base.change_password_wizard_user_tree_view,Users,Brukere,
base,model,"ir.ui.view,arch_db",base.view_groups_form,Users,Brukere,
base,model,"ir.ui.view,arch_db",base.view_users_form,Users,Brukere,
base,model,"ir.ui.view,arch_db",base.view_users_form_simple_modif,Users,Brukere,
base,model,"ir.ui.view,arch_db",base.view_users_search,Users,Brukere,
base,model,"ir.ui.view,arch_db",base.view_users_simple_form,Users,Brukere,
base,model,"ir.ui.view,arch_db",base.view_users_tree,Users,Brukere,
base,model,"ir.ui.view,arch_db",base.view_groups_form,Users added to this group are automatically added in the following groups.,Brukere lagt til i denne gruppen blir automatisk lagt til i følgende grupper.,
base,model,"ir.model.fields,help",base.field_res_groups_implied_ids,Users of this group automatically inherit those groups,Brukere i denne gruppen arver automatisk disse gruppene,
base,model,"res.country,name",base.uz,Uzbekistan,Uzbekistan,
base,model,"ir.module.module,shortdesc",base.module_base_vat,VAT Number Validation,MVA-nummer validering,
base,model,"ir.model.fields,field_description",base.field_ir_config_parameter_value,Value,Verdi,
base,model,"ir.model.fields,field_description",base.field_ir_server_object_lines_value,Value,Verdi,
base,model,"ir.model.fields,field_description",base.field_ir_values_value,Value,Verdi,
base,selection,"ir.server.object.lines,type",0,Value,Verdi,
base,model,"ir.ui.view,arch_db",base.ir_property_view,Value,Verdi,
base,code,addons/base/ir/ir_fields.py,277,Value '%s' not found in selection field '%%(field)s',Verdi '%s' ble ikke funnet i utvalgsfeltet '%%(field)s',
base,model,"ir.model.fields,field_description",base.field_ir_act_server_fields_lines,Value Mapping,Value Mapping,
base,model,"ir.model.fields,field_description",base.field_ir_property_value_binary,Value binary,Value binary,
base,model,"ir.model.fields,field_description",base.field_ir_property_value_datetime,Value datetime,Value datetime,
base,model,"ir.model.fields,field_description",base.field_ir_property_value_float,Value float,Value float,
base,model,"ir.model.fields,field_description",base.field_ir_property_value_integer,Value integer,Value integer,
base,model,"ir.model.fields,field_description",base.field_ir_property_value_reference,Value reference,Value reference,
base,model,"ir.model.fields,field_description",base.field_ir_property_value_text,Value text,Value text,
base,model,"res.country,name",base.vu,Vanuatu,Vanuatu,
base,model,"ir.ui.view,arch_db",base.view_server_action_form,Various fields may use Python code or Python expressions. The following variables can be used:,Various fields may use Python code or Python expressions. The following variables can be used:,
base,model,"ir.module.module,summary",base.module_fleet,"Vehicle, leasing, insurances, costs","Kjøretøy, leasing, forsikring, kostnader",
base,model,"res.partner.category,name",base.res_partner_category_1,Vendor,Leverandør,
base,model,"ir.actions.act_window,name",base.action_partner_supplier_form,Vendors,Vendors,
base,model,"ir.ui.view,arch_db",base.view_res_partner_filter,Vendors,Vendors,
base,model,"res.country,name",base.ve,Venezuela,Venezuela,
base,model,"ir.module.module,shortdesc",base.module_l10n_ve,Venezuela - Accounting,Venezuela - Regnskapsføring,
base,model,"ir.ui.view,arch_db",base.report_irmodulereference,Version,Versjon,
base,model,"res.country,name",base.vn,Vietnam,Vietnam,
base,model,"ir.module.module,shortdesc",base.module_l10n_vn,Vietnam - Accounting,Vietnam - Accounting,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_view_view_id,View,Vis,
base,selection,"ir.translation,type",0,View,Vis,
base,model,"ir.ui.view,arch_db",base.view_view_search,View,Vis,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_arch,View Architecture,Utsnittsoppbygging,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_arch_base,View Architecture,Utsnittsoppbygging,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom_arch,View Architecture,Utsnittsoppbygging,
base,model,"ir.ui.view,arch_db",base.view_view_custom_form,View Architecture,Utsnittsoppbygging,
base,model,"ir.ui.view,arch_db",base.view_view_search,View Architecture,Utsnittsoppbygging,
base,model,"ir.ui.view,arch_db",base.view_translation_search,View ID,View ID,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_name,View Name,Visningsnavn,
base,model,"ir.ui.view,arch_db",base.view_currency_form,View Rates,View Rates,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_view_id,View Ref.,Visnings ref:,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_view_type,View Type,Visningstype,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_view_view_mode,View Type,Visningstype,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_type,View Type,Visningstype,
base,model,"ir.ui.view,arch_db",base.view_window_action_search,View Type,Visningstype,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_mode,View inheritance mode,View inheritance mode,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_view_mode,View mode,View mode,
base,model,"ir.model.fields,help",base.field_ir_act_window_view_type,"View type: Tree type to use for the tree view, set to 'tree' for a hierarchical tree view, or 'form' for a regular list view","Visningstype: Tretype for bruk i trevisning; sett til 'tre' for et hiearkisk tre, eller 'skjema' for en vanlig listevisning",
base,code,addons/base/ir/ir_model.py,489,View:,View:,
base,model,"ir.actions.act_window,name",base.action_ui_view,Views,Visninger,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_view_ids,Views,Visninger,
base,model,"ir.model.fields,field_description",base.field_ir_act_window_views,Views,Visninger,
base,model,"ir.model.fields,field_description",base.field_ir_model_view_ids,Views,Visninger,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_views_by_module,Views,Visninger,
base,model,"ir.model.fields,field_description",base.field_res_groups_view_access,Views,Visninger,
base,model,"ir.ui.menu,name",base.menu_action_ui_view,Views,Visninger,
base,model,"ir.ui.view,arch_db",base.view_groups_form,Views,Visninger,
base,model,"ir.ui.view,arch_db",base.view_model_form,Views,Visninger,
base,model,"ir.ui.view,arch_db",base.view_view_form,Views,Visninger,
base,model,"ir.ui.view,arch_db",base.view_view_search,Views,Visninger,
base,model,"ir.ui.view,arch_db",base.view_view_tree,Views,Visninger,
base,model,"ir.ui.view,arch_db",base.view_window_action_form,Views,Visninger,
base,model,"ir.actions.act_window,help",base.action_ui_view,"Views allows you to personalize each view of Odoo. You can add new fields, move fields, rename them or delete the ones that you do not need.","Views allows you to personalize each view of Odoo. You can add new fields, move fields, rename them or delete the ones that you do not need.",
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_inherit_children_ids,Views which inherit from this one,Views which inherit from this one,
base,model,"res.country,name",base.vg,Virgin Islands (British),Jomfruøyene,
base,model,"res.country,name",base.vi,Virgin Islands (USA),Jomfruøyene,
base,model,"ir.model.fields,field_description",base.field_ir_module_category_visible,Visible,Synlig,
base,model,"ir.module.module,shortdesc",base.module_stock_account,WMS Accounting,WMS Accounting,
base,model,"ir.module.module,shortdesc",base.module_stock_landed_costs,WMS Landed Costs,WMS Landed Costs,
base,model,"res.country,name",base.wf,Wallis and Futuna Islands,Wallis og Futuna øyene,
base,model,"ir.module.category,name",base.module_category_warehouse,Warehouse,Lager,
base,model,"ir.module.module,shortdesc",base.module_stock_picking_wave,Warehouse Management: Waves,Warehouse Management: Waves,
base,code,addons/base/ir/ir_mail_server.py,474,Warning,Advarsel,
base,code,addons/base/ir/ir_model.py,343,Warning,Warning,
base,code,addons/base/ir/ir_model.py,418,Warning,Warning,
base,code,addons/base/res/res_partner.py,337,Warning,Warning,
base,code,addons/base/res/res_config.py,444,Warning!,Advarsel!,
base,code,addons/models.py,5387,Warnings,Advarsler,
base,model,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,We suggest to reload the menu tab to see the new menus (Ctrl+T then Ctrl+R).,Vi anbefaler at du laster menyene på nytt (Ctrl+T Ctrl+R).,
base,model,"ir.module.module,shortdesc",base.module_web,Web,Web,
base,model,"ir.ui.view,arch_db",base.report_irmodulereference,Web,Web,
base,model,"ir.module.module,shortdesc",base.module_web_calendar,Web Calendar,Webkalender,
base,model,"ir.module.module,shortdesc",base.module_web_editor,Web Editor,Web Editor,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu_web_icon,Web Icon File,Webikon fil,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu_web_icon_data,Web Icon Image,Webikon bilde,
base,model,"ir.ui.view,arch_db",base.view_translation_search,Web-only translations,Oversettelser kun for web,
base,selection,"ir.actions.report.xml,report_type",0,Webkit (deprecated),Webkit (deprecated),
base,code,addons/base/res/res_company.py,230,Website,Nettsted,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_website,Website,Nettsted,
base,model,"ir.model.fields,field_description",base.field_res_company_website,Website,Nettsted,
base,model,"ir.model.fields,field_description",base.field_res_partner_website,Website,Nettsted,
base,model,"ir.model.fields,field_description",base.field_res_users_website,Website,Nettsted,
base,model,"ir.module.category,name",base.module_category_website,Website,Nettsted,
base,model,"ir.module.module,shortdesc",base.module_website,Website Builder,Website Builder,
base,model,"ir.module.module,shortdesc",base.module_website_gengo,Website Gengo Translator,Website Gengo Translator,
base,model,"ir.module.module,shortdesc",base.module_website_google_map,Website Google Map,Website Google Map,
base,model,"ir.module.module,shortdesc",base.module_website_links,Website Link Tracker,Website Link Tracker,
base,model,"ir.module.module,shortdesc",base.module_im_livechat,Website Live Chat,Website Live Chat,
base,model,"ir.module.module,summary",base.module_im_livechat,Website Live Chat with Visitors/Customers,Website Live Chat with Visitors/Customers,
base,model,"ir.module.module,shortdesc",base.module_website_livechat,Website Live Support,Website Live Support,
base,model,"ir.module.module,shortdesc",base.module_website_mail,Website Mail,Website Mail,
base,model,"ir.module.module,shortdesc",base.module_website_mass_mailing,Website Mass Mailing Campaigns,Website Mass Mailing Campaigns,
base,model,"ir.module.module,summary",base.module_website_mail,Website Module for Mail,Website Module for Mail,
base,model,"ir.module.module,shortdesc",base.module_website_partner,Website Partner,Website Partner,
base,model,"ir.module.module,shortdesc",base.module_website_portal,Website Portal,Website Portal,
base,model,"ir.module.module,shortdesc",base.module_website_portal_sale,Website Portal for Sales,Website Portal for Sales,
base,model,"ir.module.module,shortdesc",base.module_website_project,Website Project,Website Project,
base,model,"ir.module.module,shortdesc",base.module_website_project_issue,Website Project Issue,Website Project Issue,
base,model,"ir.module.module,shortdesc",base.module_website_rating_project_issue,Website Rating Project Issue,Website Rating Project Issue,
base,model,"ir.module.module,shortdesc",base.module_website_sale_digital,Website Sale Digital - Sell digital products,Website Sale Digital - Sell digital products,
base,model,"ir.module.module,shortdesc",base.module_website_sale_stock,Website Sale Stock - Website Delivery Information,Website Sale Stock - Website Delivery Information,
base,model,"ir.module.module,shortdesc",base.module_website_theme_install,Website Theme Install,Website Theme Install,
base,model,"ir.model.fields,help",base.field_res_company_website,Website of Partner or Company,Nettsted til partner eller firma,
base,model,"ir.model.fields,help",base.field_res_partner_website,Website of Partner or Company,Nettsted til partner eller firma,
base,model,"ir.model.fields,help",base.field_res_users_website,Website of Partner or Company,Nettsted til partner eller firma,
base,model,"ir.ui.view,arch_db",base.sequence_view,Week of the Year: %(woy)s,Ukenummer: %(woy)s,
base,selection,"ir.cron,interval_type",0,Weeks,Uker,
base,model,"ir.module.module,shortdesc",base.module_hw_scale,Weighing Scale Hardware Driver,Weighing Scale Hardware Driver,
base,model,"res.country,name",base.eh,Western Sahara,Vest-Sahara,
base,model,"ir.model.fields,help",base.field_ir_act_server_sub_model_object_field,"When a relationship field is selected as first field, this field lets you select the target field within the destination document model (sub-model).","Når et forhold felt er valgt som første felt, lar dette feltet du velger målet feltet innen måldokumentet modellen (sub-modell).",
base,model,"ir.model.fields,help",base.field_ir_act_server_sub_object,"When a relationship field is selected as first field, this field shows the document model the relationship goes to.","Når et forhold er valgt som første felt, dette felte viser dokumentet som modellen forholdet går til.",
base,model,"ir.ui.view,arch_db",base.view_workflow_diagram,"When customizing a workflow, be sure you do not modify an existing node or arrow, but rather add new nodes or arrows. If you absolutly need to modify a node or arrow, you can only change fields that are empty or set to the default value. If you don't do that, your customization will be overwrited at the next update or upgrade to a future version of Odoo.","When customizing a workflow, be sure you do not modify an existing node or arrow, but rather add new nodes or arrows. If you absolutly need to modify a node or arrow, you can only change fields that are empty or set to the default value. If you don't do that, your customization will be overwrited at the next update or upgrade to a future version of Odoo.",
base,model,"ir.model.fields,help",base.field_ir_act_server_sequence,"When dealing with multiple actions, the execution order is based on the sequence. Low number means high priority.","When dealing with multiple actions, the execution order is based on the sequence. Low number means high priority.",
base,model,"ir.model.fields,help",base.field_ir_mail_server_sequence,"When no specific mail server is requested for a mail, the highest priority one is used. Default priority is 10 (smaller number = higher priority)","Hvis ingen spesifikk mailtjener er forespurt for en epost, vil tjeneren med høyest prioritet bli benyttet. Standard prioritet er 10 (Mindre nummer = høyere prioritet)",
base,model,"ir.ui.view,arch_db",base.sequence_view,"When subsequences per date range are used, you can prefix variables with 'range_'
                                to use the beginning of the range instead of the current date, e.g. %(range_year)s instead of %(year)s.","When subsequences per date range are used, you can prefix variables with 'range_'
                                to use the beginning of the range instead of the current date, e.g. %(range_year)s instead of %(year)s.",
base,model,"ir.model.fields,help",base.field_wkf_transition_signal,"When the operation of transition comes from a button pressed in the client form, signal tests the name of the pressed button. If signal is NULL, no button is necessary to validate this transition.","Når overgangen startes på grunn av et tasteslag i klientskjemaet, tester signal navnet til den trykte tasten. Hvis signal er NULL, er det ikke nødvendig å trykke en tast for å validere overgangen.",
base,model,"ir.model.fields,help",base.field_ir_model_fields_copy,Whether the value is copied when duplicating a record.,Whether the value is copied when duplicating a record.,
base,model,"ir.model.fields,help",base.field_ir_model_fields_store,Whether the value is stored in the database.,Whether the value is stored in the database.,
base,model,"ir.model.fields,help",base.field_ir_model_fields_translate,Whether values for this field can be translated (enables the translation mechanism for that field),Kan verdier for dette feltet oversettes? (Skrur på oversettelsesmekanismen for det feltet),
base,model,"res.partner.category,name",base.res_partner_category_15,Wholesaler,Engros,
base,model,"ir.actions.act_window,name",base.ir_action_window,Window Actions,Vinduhandlinger,
base,model,"ir.ui.menu,name",base.menu_ir_action_window,Window Actions,Vinduhandlinger,
base,model,"ir.model.fields,field_description",base.field_change_password_user_wizard_id,Wizard,Veiviser,
base,model,"ir.ui.view,arch_db",base.config_wizard_step_view_search,Wizards to be Launched,Veivisere som skal startes,
base,model,"ir.ui.view,arch_db",base.view_server_action_form,Worflow Signal,Worflow Signal,
base,selection,"ir.cron,interval_type",0,Work Days,Arbeidsdager,
base,model,"ir.model.fields,field_description",base.field_wkf_activity_wkf_id,Workflow,Arbeidsflyt,
base,model,"ir.model.fields,field_description",base.field_wkf_instance_wkf_id,Workflow,Arbeidsflyt,
base,model,"ir.model.fields,field_description",base.field_wkf_transition_wkf_id,Workflow,Arbeidsflyt,
base,model,"ir.model.fields,field_description",base.field_wkf_workitem_wkf_id,Workflow,Arbeidsflyt,
base,model,"ir.ui.view,arch_db",base.view_workflow_activity_search,Workflow,Arbeidsflyt,
base,model,"ir.ui.view,arch_db",base.view_workflow_form,Workflow,Arbeidsflyt,
base,model,"ir.ui.view,arch_db",base.view_workflow_search,Workflow,Arbeidsflyt,
base,model,"ir.ui.view,arch_db",base.view_workflow_tree,Workflow,Arbeidsflyt,
base,model,"ir.ui.view,arch_db",base.view_workflow_activity_search,Workflow Activity,Arbeidsflytsaktivitet,
base,model,"ir.ui.view,arch_db",base.view_workflow_diagram,Workflow Editor,Arbeidsflytredigering,
base,model,"ir.ui.view,arch_db",base.view_workflow_instance_form,Workflow Instances,Arbeidsflytinstanser,
base,model,"ir.ui.view,arch_db",base.view_workflow_instance_search,Workflow Instances,Arbeidsflytinstanser,
base,model,"ir.ui.view,arch_db",base.view_workflow_instance_tree,Workflow Instances,Arbeidsflytinstanser,
base,model,"ir.ui.view,arch_db",base.view_workflow_transition_search,Workflow Transition,Arbeidsflytsovergang,
base,model,"ir.ui.view,arch_db",base.view_workflow_workitem_form,Workflow Workitems,Arbeidselementer i arbeidsflyt,
base,model,"ir.ui.view,arch_db",base.view_workflow_workitem_search,Workflow Workitems,Arbeidselementer i arbeidsflyt,
base,model,"ir.ui.view,arch_db",base.view_workflow_workitem_tree,Workflow Workitems,Arbeidselementer i arbeidsflyt,
base,model,"ir.actions.act_window,name",base.action_workflow_form,Workflows,Arbeidsflyter,
base,model,"ir.ui.menu,name",base.menu_workflow,Workflows,Arbeidsflyter,
base,model,"ir.ui.menu,name",base.menu_workflow_root,Workflows,Arbeidsflyter,
base,model,"ir.model.fields,field_description",base.field_wkf_triggers_workitem_id,Workitem,Arbeidselement,
base,model,"ir.actions.act_window,name",base.action_workflow_workitem_form,Workitems,Arbeidselementer,
base,model,"ir.ui.menu,name",base.menu_workflow_workitem,Workitems,Arbeidselementer,
base,model,"ir.module.module,shortdesc",base.module_payment_sips,Worldline SIPS,Worldline SIPS,
base,model,"ir.model.fields,field_description",base.field_ir_model_access_perm_write,Write Access,Skrivetilgang,
base,model,"ir.ui.view,arch_db",base.ir_access_view_search,Write Access,Skrivetilgang,
base,model,"ir.ui.view,arch_db",base.view_rule_search,Write Access Right,Skrivetilgangsrettighet,
base,model,"ir.model.fields,help",base.field_ir_act_server_code,Write Python code that the action will execute. Some variables are available for use; help about pyhon expression is given in the help tab.,Write Python code that the action will execute. Some variables are available for use; help about pyhon expression is given in the help tab.,
base,model,"ir.ui.view,arch_db",base.view_server_action_form,"Write a python expression, beginning with record, that gives the record to update. An expression builder is available in the help tab. Examples:","Write a python expression, beginning with record, that gives the record to update. An expression builder is available in the help tab. Examples:",
base,model,"ir.model.fields,field_description",base.field_ir_act_report_xml_report_xml,XML Path,XML bane,
base,model,"ir.ui.view,arch_db",base.act_report_xml_view,XML Report,XML rapport,
base,model,"ir.model.fields,field_description",base.field_ir_act_report_xml_report_xsl,XSL Path,XSL bane,
base,selection,"workflow.activity,join_mode",0,Xor,Xor,
base,selection,"workflow.activity,split_mode",0,Xor,Xor,
base,model,"res.country,name",base.ye,Yemen,Yemen,
base,model,"ir.ui.view,arch_db",base.view_users_simple_form,"You are creating a new user. After saving, the user will receive an invite email containing a link to set its password.","You are creating a new user. After saving, the user will receive an invite email containing a link to set its password.",
base,code,addons/base/module/module.py,395,"You are trying to install incompatible themes:
%s

Please uninstall your current theme before installing another one.
Warning: switching themes may significantly alter the look of your current website pages!","You are trying to install incompatible themes:
%s

Please uninstall your current theme before installing another one.
Warning: switching themes may significantly alter the look of your current website pages!",
base,model,"ir.model.fields,help",base.field_ir_attachment_type,You can either upload a file from your computer or copy/paste an internet link to your file.,You can either upload a file from your computer or copy/paste an internet link to your file.,
base,code,addons/base/res/res_partner.py,502,You can not change the company as the partner/user has multiple user linked with different companies.,You can not change the company as the partner/user has multiple user linked with different companies.,
base,sql_constraint,res.users,0,You can not have two users with the same login !,Du kan ikke ha to brukere med samme brukernavn !,
base,sql_constraint,res.font,0,You can not register two fonts with the same name,You can not register two fonts with the same name,
base,code,addons/base/res/res_users.py,377,"You can not remove the admin user as it is used internally for resources created by Odoo (updates, module installation, ...)","You can not remove the admin user as it is used internally for resources created by Odoo (updates, module installation, ...)",
base,model,"ir.model.fields,help",base.field_res_country_address_format,"You can state here the usual format to use for the addresses belonging to this country.

You can use the python-style string patern with all the field of the address (for example, use '%(street)s' to display the field 'street') plus
            
%(state_name)s: the name of the state
            
%(state_code)s: the code of the state
            
%(country_name)s: the name of the country
            
%(country_code)s: the code of the country","Her kan du definere det vanlige formatet for adresser i dette landet.

Du kan bruke python-stilede strengemønster med alle feltene i adressen (For eksempel, bruk '%(street)s' for å vise feltet 'gate') pluss
            
%(state_name)s: navn på fylke
      
%(state_code)s: fylkeskode
       
%(country_name)s: Navn på landet
        
%(country_code)s: Landskode",
base,code,addons/base/res/res_partner.py,320,You cannot create recursive Partner hierarchies.,You cannot create recursive Partner hierarchies.,
base,code,addons/base/ir/ir_ui_view.py,314,You cannot create recursive inherited views.,You cannot create recursive inherited views.,
base,code,addons/base/res/res_users.py,336,You cannot deactivate the admin user.,You cannot deactivate the admin user.,
base,code,addons/base/res/res_users.py,338,You cannot deactivate the user you're currently logged in as.,You cannot deactivate the user you're currently logged in as.,
base,code,addons/base/res/res_lang.py,241,"You cannot delete the language which is Active!
Please de-activate the language first.","Du kan ikke slette det aktive språket!
Deaktiver språket først.",
base,code,addons/base/res/res_lang.py,239,You cannot delete the language which is User's Preferred Language!,Du kan ikke slette språket som er brukerens foretrukne språk!,
base,code,addons/base/ir/ir_values.py,420,You do not have the permission to perform this operation!!!,You do not have the permission to perform this operation!!!,
base,model,"ir.actions.act_window,help",base.open_module_tree,You should try other search criteria.,You should try other search criteria.,
base,code,addons/base/module/module.py,332,"You try to install module '%s' that depends on module '%s'.
But the latter module is not available in your system.","You try to install module '%s' that depends on module '%s'.
But the latter module is not available in your system.",
base,code,addons/base/module/module.py,284,You try to remove a module that is installed or will be installed,Du prøver å fjerne en modul som er installert eller vil bli installert,
base,code,addons/base/module/module.py,552,"You try to upgrade the module %s that depends on the module: %s.
But this module is not available in your system.","You try to upgrade the module %s that depends on the module: %s.
But this module is not available in your system.",
base,model,"ir.ui.view,arch_db",base.view_users_simple_form,You will be able to define additional access rights by editing the newly created user under the Settings / Users menu.,You will be able to define additional access rights by editing the newly created user under the Settings / Users menu.,
base,code,addons/base/ir/ir_mail_server.py,206,"Your OpenERP Server does not support SMTP-over-SSL. You could use STARTTLS instead.If SSL is needed, an upgrade to Python 2.6 on the server-side should do the trick.","Din OpenERP server støtter ikke SMTP over SSL. Du kan bruke STARTTLS istedet. Hvis du trenger SSL, burde en oppgradering til Python 2.6 på serveren løse problemet.",
base,code,addons/base/ir/ir_mail_server.py,475,"Your server does not seem to support SSL, you may want to try STARTTLS instead","Your server does not seem to support SSL, you may want to try STARTTLS instead",
base,model,"res.country,name",base.yu,Yugoslavia,Jugoslavia,
base,model,"ir.ui.view,arch_db",base.view_company_form,ZIP,ZIP,
base,model,"ir.ui.view,arch_db",base.view_partner_address_form,ZIP,ZIP,
base,model,"ir.ui.view,arch_db",base.view_partner_form,ZIP,ZIP,
base,model,"ir.ui.view,arch_db",base.view_res_bank_form,ZIP,ZIP,
base,model,"res.country,name",base.zr,Zaire,Zaire,
base,model,"res.country,name",base.zm,Zambia,Zambia,
base,model,"res.country,name",base.zw,Zimbabwe,Zimbabwe,
base,model,"ir.model.fields,field_description",base.field_res_bank_zip,Zip,Postnummer,
base,model,"ir.model.fields,field_description",base.field_res_company_zip,Zip,Postnummer,
base,model,"ir.model.fields,field_description",base.field_res_partner_zip,Zip,Postnummer,
base,model,"ir.model.fields,field_description",base.field_res_users_zip,Zip,Postnummer,
base,model,"ir.ui.view,arch_db",base.view_model_fields_form,"[('blue', 'Blue'),('yellow', 'Yellow')]","[('blue', 'Blue'),('yellow', 'Yellow')]",
base,model,"ir.ui.view,arch_db",base.view_model_form,"[('blue', 'Blue'),('yellow', 'Yellow')]","[('blue', 'Blue'),('yellow', 'Yellow')]",
base,model,"ir.ui.view,arch_db",base.view_base_import_language,_Import,_Import,
base,model,"ir.model,name",base.model__unknown,_unknown,_unknown,
base,model,"ir.ui.view,arch_db",base.action_view_company_form_link_2_currencies,a new currency before creating a new company.,a new currency before creating a new company.,
base,model,"ir.ui.view,arch_db",base.res_partner_kanban_view,at,på,
base,model,"ir.model,name",base.model_base,base,base,
base,model,"ir.model,name",base.model_base_language_export,base.language.export,base.language.export,
base,model,"ir.model,name",base.model_base_module_configuration,base.module.configuration,base.module.configuration,
base,model,"ir.model,name",base.model_base_update_translations,base.update.translations,base.update.translations,
base,selection,"base.language.export,state",0,choose,velg,
base,model,"ir.ui.view,arch_db",base.view_server_action_form,condition: True,condition: True,
base,model,"ir.ui.view,arch_db",base.view_server_action_form,condition: record.list_price &gt; 5000,condition: record.list_price &gt; 5000,
base,model,"ir.module.category,name",base.module_category_custom_reports_details,custom reports details,custom reports details,
base,code,addons/base/ir/ir_fields.py,314,database id,database id,
base,model,"ir.ui.view,arch_db",base.wizard_lang_export,documentation,dokumentasjon,
base,selection,"base.language.install,state",0,done,ferdig,
base,selection,"base.module.update,state",0,done,ferdig,
base,model,"ir.ui.view,arch_db",base.view_base_import_language,e.g. English,f.eks Engelsk,
base,model,"ir.ui.view,arch_db",base.view_company_form,e.g. Global Business Solutions,f.eks. Global Business Solutions,
base,model,"ir.ui.view,arch_db",base.view_partner_form,e.g. Mr.,e.g. Mr.,
base,model,"ir.ui.view,arch_db",base.view_partner_form,e.g. Sales Director,f.eks Salgsleder,
base,model,"ir.ui.view,arch_db",base.view_partner_simple_form,e.g. Sales Director,f.eks Salgsleder,
base,model,"ir.ui.view,arch_db",base.view_server_action_form,e.g. Update order quantity,e.g. Update order quantity,
base,model,"ir.ui.view,arch_db",base.view_base_import_language,e.g. en_US,f.eks en_US,
base,model,"ir.ui.view,arch_db",base.view_company_form,e.g. www.odoo.com,e.g. www.odoo.com,
base,model,"ir.ui.view,arch_db",base.view_partner_address_form,e.g. www.odoo.com,e.g. www.odoo.com,
base,model,"ir.ui.view,arch_db",base.view_partner_form,e.g. www.odoo.com,e.g. www.odoo.com,
base,model,"ir.module.module,shortdesc",base.module_website_sale,eCommerce,eCommerce,
base,model,"ir.module.module,shortdesc",base.module_website_sale_delivery,eCommerce Delivery,eCommerce Delivery,
base,model,"ir.module.module,shortdesc",base.module_website_sale_options,eCommerce Optional Products,eCommerce Optional Products,
base,model,"ir.ui.view,arch_db",base.view_users_simple_form,email@yourcompany.com,email@yourcompany.com,
base,model,"ir.ui.view,arch_db",base.view_server_action_form,env: Odoo Environement on which the action is triggered,env: Odoo Environement on which the action is triggered,
base,code,addons/base/ir/ir_fields.py,328,external id,ekstern id,
base,code,addons/base/ir/ir_fields.py,143,false,usann,
base,model,"ir.ui.view,arch_db",base.view_model_fields_form,"for record in self:
        record['size'] = len(record.name)","for record in self:
        record['size'] = len(record.name)",
base,model,"ir.ui.view,arch_db",base.view_model_form,"for record in self:
        record['size'] = len(record.name)","for record in self:
        record['size'] = len(record.name)",
base,code,addons/base/res/res_lang.py,251,format() must be given exactly one %char format specifier,format() must be given exactly one %char format specifier,
base,selection,"base.language.export,state",0,get,hent,
base,model,"ir.ui.view,arch_db",base.action_view_company_form_link_2_currencies,here,here,
base,selection,"base.language.install,state",0,init,init,
base,selection,"base.module.update,state",0,init,init,
base,model,"ir.ui.view,arch_db",base.view_partner_form,internal note...,internal note...,
base,model,"ir.model,name",base.model_ir_actions_act_url,ir.actions.act_url,ir.actions.act_url,
base,selection,"ir.ui.menu,action",0,ir.actions.act_url,ir.actions.act_url,
base,model,"ir.model,name",base.model_ir_actions_act_window,ir.actions.act_window,ir.actions.act_window,
base,selection,"ir.ui.menu,action",0,ir.actions.act_window,ir.actions.act_window,
base,model,"ir.model,name",base.model_ir_actions_act_window_view,ir.actions.act_window.view,ir.actions.act_window.view,
base,model,"ir.model,name",base.model_ir_actions_act_window_close,ir.actions.act_window_close,ir.actions.act_window_close,
base,model,"ir.model,name",base.model_ir_actions_actions,ir.actions.actions,ir.actions.actions,
base,model,"ir.model,name",base.model_ir_actions_client,ir.actions.client,ir.actions.client,
base,selection,"ir.ui.menu,action",0,ir.actions.client,ir.actions.client,
